"idActividad","idUsuarioCliente","idExperiencia","fecha","valor","pasajeros","direccion","comuna","nroContacto","evaluacion","idEstado","comentarioActividad","nombreEstado","nombreUsuario","nombreExperiencia",
"25","25","1","2014-03-29 13:00:00","30000","1","Pasaje uno 123","0","0985212","","1","","Reservada","Manuel","Experiencia de test 1",
"1","25","1","2013-10-31 00:00:00","1000","3","Avenida pajaritos 123","0","42","7","1","","Reservada","Manuel","Experiencia de test 1",
"109","202","1","0000-00-00 00:00:00","15000","2","agua santa 213123","0","12312312","","1","","Reservada","Manuel","Experiencia de test 1",
"162","16","9","0000-00-00 00:00:00","160000","4","sqwdq 123","10","12341234","","1","","Reservada","Cristian","vaca al pollo",
"111","202","1","0000-00-00 00:00:00","30000","4","agua santa 39","11","12312312","","3","","Cancelada","Manuel","Experiencia de test 1",
"81","25","1","0000-00-00 00:00:00","18750","1","asdfasdf 213123","0","12312312","","5","","Terminada","Manuel","Experiencia de test 1",
"115","92","1","0000-00-00 00:00:00","60000","4","lala 12","11","23543543","","5","prueba","Terminada","Admin","Experiencia de test 1",
"116","15","1","0000-00-00 00:00:00","250000","30","asa 1","11","12341234","","5","","Terminada","Gonzalo","Experiencia de test 1",
"120","97","1","0000-00-00 00:00:00","15000","2","asdfasdf 213123","10","12312312","","5","","Terminada","Manuel","Experiencia de test 1",
"123","202","1","0000-00-00 00:00:00","15000","2","agua santa 213123","10","12312312","","5","test","Terminada","Manuel","Experiencia de test 1",
